VehicleNumber,Line,Brigade,Stop,DiffTime,DiffDist,BusLat,BusLon
5218,ZA1,04,4052_01,3543,0.0010810080961558422,52.2260163,20.9945735
5403,511,07,1019_02,3516,0.005816216070065823,52.317196,20.975267
5403,511,07,1020_02,3487,0.0032253690333576526,52.321888,20.971792
5403,511,07,1023_02,3403,0.0026268527833087567,52.3356047,20.9610864
5403,511,07,1317_02,6,0.008675445505440568,52.3485914,20.9426642
5403,511,07,1022_01,3376,0.009315068480048023,52.330772,20.965891
5403,511,07,1019_03,3282,0.003362143837878694,52.315731,20.973129
5403,511,07,6059_18,137,0.008950467709546068,52.2912119,20.9280464
5403,511,07,6059_03,20,0.00888749287428704,52.2915204,20.9308526
5418,723,477,1013_10,1,0.007909307892531624,52.291286,21.000875
5428,723,470,1188_04,36,0.009961248468150793,52.378643,20.917578
5428,723,470,1230_04,41,0.007264464491086005,52.391739,20.924698
5428,723,470,1228_04,1034,0.008524160664443512,52.396725,20.919384
5428,723,470,1196_01,32,0.005116765567030109,52.406628,20.919207
5428,723,470,1193_01,17,0.0018192595683904518,52.397999,20.922995
6224,171,5,5032_01,133,0.009062151145142994,52.24033,20.930613
6224,171,5,5031_01,111,0.0027605926057492113,52.239666,20.936941
6224,171,5,5030_01,68,0.007926839224595526,52.238991,20.944056
6224,171,5,5020_01,107,0.00267650691854796,52.238392,20.949953
6224,171,5,5028_01,57,0.004832113891990831,52.23772,20.957485
6224,171,5,5028_05,87,0.0032882934147249417,52.237595,20.960125
6224,171,5,5026_01,69,0.007813681601218384,52.236973,20.966444
6224,171,5,5025_01,57,0.0020817918902841354,52.237106,20.973139
6224,171,5,5024_01,87,0.0023148587904546695,52.237934,20.977598
6224,171,5,7016_03,7,0.00892166186669264,52.243084,21.002274
6224,171,5,7014_01,24,0.0028661975591674793,52.236336,21.007689
6224,171,5,7070_02,2457,0.005697060342069677,52.225449,21.034449
6224,171,5,7076_06,1064,0.0035201075394621167,52.222874,21.043331
6235,187,4,3065_06,693,0.009926110722471,52.181531,21.0689715
6235,187,4,3064_02,2,0.0022734519666882903,52.186062,21.064926
6235,187,4,3063_02,0,0.002676502015557954,52.190948,21.059322
7713,401,025,R-11_00,9,0.007174924526234554,52.196382,20.9230182
7713,401,025,4089_01,17,0.006485426397906195,52.1943432,20.9361805
7713,401,025,3338_02,9,0.006830855440353982,52.1703304,21.0265912
7713,401,025,3250_02,26,0.009974991464316766,52.1797826,20.9953707
7713,401,025,3254_02,56,0.004576896999326316,52.1817064,20.9868331
7713,401,025,4037_04,29,0.0077530689836396004,52.1840737,20.9776142
7713,401,025,4011_06,18,0.003412150730542792,52.1906049,20.9572652
7873,E-1,05,2147_01,2686,0.009944529326458654,52.2236316,21.0985067
7873,E-1,05,2148_02,393,0.00811736062635696,52.2220212,21.1022695
7873,E-1,05,2146_02,2939,0.00456509957687589,52.2252792,21.0916774
7873,E-1,05,2145_02,2975,0.0045702150041077695,52.226065,21.0828024
7873,E-1,05,2144_02,2989,0.0048382066995081045,52.2260475,21.0769065
7873,E-1,05,2143_02,3,0.0009346626925356967,52.2254786,21.0691884
7873,E-1,05,2097_04,15,0.003943291649684396,52.2287495,21.0631024
7873,E-1,05,2140_02,43,0.005397549215332485,52.2322752,21.0598142
7873,E-1,05,2154_01,25,0.0015543036771245335,52.2311041,21.0538596
7873,E-1,05,1231_01,2982,0.004508594251791558,52.2470304,21.0431335
7873,E-1,05,2097_05,2839,0.006034566020877068,52.2278617,21.0633434
7873,E-1,05,2143_01,2794,0.005897873605413514,52.2250904,21.0723925
7873,E-1,05,2144_01,2762,0.006149512730846963,52.2260682,21.0788336
7873,E-1,05,2145_01,2708,0.008898457063187825,52.2258769,21.0847345
7873,E-1,05,2146_01,2697,0.0055631713961140075,52.2246672,21.0934167
8301,138,9,1043_01,876,0.00716063666894239,52.2606358,21.100562
8301,138,9,1044_01,6,0.005459165079865395,52.2647306,21.093523
8301,138,9,2153_01,19,0.0021763423561376727,52.2345163,21.0539551
8301,138,9,7076_02,42,0.003178153732793492,52.224334,21.0436333
8301,138,9,7071_02,48,0.00457785433279104,52.2223963,21.0371641
8301,138,9,7036_01,74,0.003600221305870101,52.215932,21.0152785
8301,138,9,3001_01,28,0.004538866298813205,52.2122283,21.0187603
8366,724,668,3340_02,1424,0.0063132243986465005,52.067346,21.027583
8366,724,668,3168_03,3,0.0036591222180082745,52.069065,21.02402
8366,724,668,3164_02,2,0.002667641261490641,52.076349,21.033491
8551,709,422,3009_18,7,0.00789107183231565,52.179975,21.0243783
8551,709,422,3169_04,17,0.009984301213781873,52.0671367,21.0175083
8551,709,422,3165_02,50,0.005730698277334243,52.0798333,21.0216233
8808,174,1,7088_10,224,0.006485520633727966,52.2311951,20.9999233
8808,174,1,7088_01,109,0.004612815946010094,52.2317241,20.9989343
8808,174,1,3232_02,2091,0.0074210094009499695,52.1936293,21.014775
9067,211,08,1944_01,87,0.002820242549873946,52.348289,20.925459
9067,211,08,1424_01,57,0.006258795840991504,52.353256,20.941053
9067,211,08,1405_02,27,0.009604383006341128,52.339882,20.939962
9094,314,2,1256_01,41,0.008216310767520682,52.31715,20.961987
9094,314,2,1095_02,3259,0.009218652057431545,52.313999,21.001314
9094,314,2,1089_05,2687,0.006079504345170067,52.305576,21.017136
9094,314,2,1174_01,1417,0.009257706787877558,52.325901,21.031834
9094,314,2,1288_03,951,0.0055701200844042965,52.326241,21.047373
9230,211,5,1013_14,7,0.009841093161255785,52.2915568,21.0009454
9230,211,5,1013_02,41,0.007184720778181006,52.2937091,20.9997473
9230,211,5,1015_02,11,0.006655024814235042,52.2995527,20.9934186
9230,211,5,1016_03,21,0.0060088237737833,52.3031836,20.9882575
9230,211,5,1122_02,16,0.005282359700593567,52.3132794,20.9644884
9230,211,5,1250_02,1,0.007872744601651572,52.3154508,20.9621053
9230,211,5,1317_02,0,0.008353089524258128,52.3487039,20.942832
9230,211,5,1253_04,8,0.0018425419065677615,52.3322187,20.9427053
9230,211,5,1315_02,4,0.005084642097245901,52.331952,20.9483006
9230,211,5,1316_02,3,0.0011692171843898985,52.3316653,20.9530302
9230,211,5,1118_01,65,0.006151513939258343,52.3306371,20.9556511
9230,211,5,1278_02,3089,0.006967061820558659,52.3272171,20.9573085
9230,211,5,1278_01,8,0.004186890461553728,52.3263988,20.9572667
9345,142,469,2046_53,2735,0.008707729083956303,52.170406,21.202034
9345,142,469,2222_01,8,0.007567202334992292,52.169868,21.242136
9345,142,469,2160_01,8,0.0018952301032119498,52.16151,21.214586
9451,103,08,6132_01,2950,0.008857889772872595,52.269192,20.942915
9451,103,08,6045_07,2756,0.009289721644253077,52.271118,20.944376
9451,103,08,6059_71,12,0.0033561664304899604,52.290211,20.926924
9451,103,08,6057_02,0,0.007591477339149036,52.289627,20.934723
9451,103,08,6155_03,3109,0.008833890593539681,52.265961,20.945461
9540,737,52,4253_01,32,0.005193008716562933,52.0689185,20.948473667
9540,737,52,4818_03,72,0.00873249876190943,52.0935275,20.972480667
9540,737,52,4331_01,72,0.003948938536656708,52.096552,20.973688833
9540,737,52,3025_01,42,0.0075533845545391045,52.110231,20.9933735
9540,737,52,3020_02,62,0.009604929231787617,52.118329,21.018541167
9540,737,52,3292_03,42,0.007391781226283221,52.143782333,21.025077
9540,737,52,3133_03,32,0.00195597253933667,52.151803333,21.027939167
1000,225,501,2148_04,65,0.007592972655136999,52.22274,21.102361
1000,225,501,2073_01,2780,0.007067771480879117,52.2528368,21.1284286
1000,225,501,2091_01,806,0.004760539813204505,52.2679695,21.1530693
1035,208,04,4005_12,7,0.003928599875179244,52.2117004,20.9752712
1035,208,04,4154_02,29,0.0035782040912016155,52.21431,20.967756
1035,208,04,4045_02,1565,0.0008250571313311322,52.216087,20.959291
1035,208,04,4051_02,1467,0.006509845023603353,52.211845,20.951809
1035,208,04,4046_02,1479,0.004194674373358443,52.209576,20.948362
1035,208,04,4047_04,1445,0.003679339324981483,52.204773,20.943621
1035,208,04,4312_01,1482,0.005394004801026545,52.202808,20.949492
1035,208,04,4311_01,1443,0.008103624331345094,52.201992,20.956558
1035,208,04,4310_01,1475,0.007684649706803907,52.201282,20.964144
1035,208,04,4351_01,1440,0.008811391890892495,52.199966,20.967075
1035,208,04,4006_01,1422,0.006811991515937016,52.205906,20.972364
1109,338,02,1066_01,0,0.007436639774109393,52.2583918,21.0346198
1109,338,02,1300_01,1497,0.009012020566965517,52.2641266,21.0769903
1109,338,02,1043_01,7,0.009298305956962639,52.2605838,21.1005336
1109,338,02,1047_04,2341,0.009407415888526933,52.2671601,21.0736215
1109,338,02,1046_02,2151,0.0033253028841583204,52.2662175,21.0693098
1416,183,5,2277_03,839,0.007196479092303063,52.245964,21.189402
1416,183,5,2378_01,722,0.004017152587427432,52.24226,21.19068
1416,183,5,2379_01,0,0.007209149438193105,52.23875,21.191824
1416,183,5,2069_01,0,0.007711195313616907,52.2527721,21.1516619
1416,183,5,2068_01,49,0.005763004773875313,52.248028,21.143444
1416,183,5,2067_01,29,0.008719800466449759,52.2435154,21.1377395
1416,183,5,2008_15,328,0.009474439122132937,52.2447237,21.0871554
1421,183,6,2015_04,10,0.009018675357414832,52.234653,21.12845
1421,183,6,2058_02,2,0.004023619158858891,52.238941,21.13253
1421,183,6,2059_02,67,0.004118450211598542,52.242126,21.136419
1421,183,6,2070_02,46,0.008227910889573694,52.255711,21.157017
1421,183,6,2449_01,1640,0.007167181182761201,52.25539,21.158497
1421,183,6,2317_02,39,0.008378186304899483,52.254856,21.162014
1421,183,6,2277_03,50,0.006249760462167962,52.245991,21.189411
1421,183,6,2378_02,769,0.0049644856853898,52.242249,21.190706
1421,183,6,2379_01,10,0.008251215765692304,52.238724,21.191822
1421,183,6,2070_01,27,0.006159186794952608,52.255363,21.155767
1421,183,6,2059_01,77,0.008495202892825826,52.2414,21.1348
1421,183,6,2058_01,70,0.00508267941089508,52.238972,21.131697
1421,183,6,2015_01,14,0.004824827894331468,52.234848,21.12595
1421,183,6,2014_01,53,0.0034497552505351778,52.237911,21.119034
1421,183,6,2013_01,67,0.002793953554808814,52.239727,21.11463
1421,183,6,2012_01,47,0.005996462974053254,52.24139,21.106852
1421,183,6,2011_01,29,0.0024470973954407297,52.242607,21.101217
1421,183,6,2010_01,38,0.0012045490322577707,52.244102,21.094225
1552,736,2,1800_04,14,0.00973549039237152,52.40054,20.9413867
1552,736,2,1368_01,27,0.007464382248515226,52.3997317,20.9419583
1552,736,2,1367_01,39,0.006220894432494028,52.397035,20.9372117
1552,736,2,1411_01,72,0.00533294519718496,52.4041383,20.950355
1552,736,2,1861_01,89,0.003597957642622962,52.39813,20.9512983
1552,736,2,1413_01,63,0.00884534760927664,52.3911733,20.98193
1552,736,2,1414_01,3,0.004890215232708387,52.3844883,21.00137
1552,736,2,1131_02,2888,0.005917959011557777,52.339856,21.028816
1552,736,2,1130_02,2622,0.008053766437721335,52.3337467,21.029775
1552,736,2,1013_12,235,0.0036843719114190046,52.2914233,21.0003317
1996,331,02,4146_04,3489,0.005186360271548894,52.167507,20.983612
1996,331,02,3013_02,3,0.005459948790387902,52.1540984,21.0180342
1996,331,02,3009_17,3,0.009462328792030149,52.179863,21.024086
1996,331,02,3013_04,30,0.003995255003731063,52.1534089,21.0155941
1996,331,02,3102_02,16,0.0008669918067833548,52.1545387,21.0093975
1996,331,02,3290_02,31,0.00642192560090864,52.1550507,21.0061421
1996,331,02,3103_02,35,0.0030653084742225355,52.156742,21.002588
1996,331,02,3104_01,2198,0.008718602138136288,52.158184,21.002449
2208,177,3,5050_53,8,0.009697746729648338,52.239204,20.900877
2208,177,3,4216_08,1231,0.007489016234728575,52.203117,20.894299
2208,177,3,4305_02,1025,0.0043764077098080835,52.206142,20.885859
3457,245,1,1152_03,9,0.008039923036822157,52.3003816,21.0416551
3457,245,1,1147_04,3229,0.005176217328630705,52.292931,21.041785
3457,245,1,1065_01,1269,0.007089436967443853,52.2862933,21.0933596
3457,245,1,1474_04,3453,0.0086940360578369,52.2803458,21.1311218
4303,146,2,2153_02,10,0.004422738050346002,52.2354032,21.053531
4303,146,2,2120_01,122,0.00993784548873465,52.2502614,21.0523024
7245,191,4,4095_01,10,0.008220063397328174,52.194874,20.899803
7245,191,4,4125_01,5,0.008295450448535531,52.193504,20.9039
7245,191,4,4093_01,40,0.00339178088824304,52.195553,20.910599
7245,191,4,4092_04,3465,0.007204082482400105,52.199139,20.913635
7245,191,4,4092_02,66,0.001558220064168462,52.200211,20.914526
7245,191,4,4214_02,87,0.005353015386167276,52.205219,20.916155
7245,191,4,4047_01,50,0.00649723349384315,52.205799,20.943287
7245,191,4,4003_15,40,0.007594496614319773,52.2181391,20.9838744
7245,191,4,4003_02,18,0.002961731668414664,52.219158,20.983395
7807,102,548,1231_02,10,0.007959270694984836,52.2460789,21.043349
7807,102,548,2109_03,2,0.004368798836934826,52.2464015,21.1047472
7807,102,548,2108_04,9,0.0026144067692157433,52.2486089,21.1073829
7807,102,548,2110_01,40,0.004560440167569765,52.2484402,21.0968997
7807,102,548,2111_01,6,0.005660802107301862,52.2499624,21.0913719
7807,102,548,2123_02,2486,0.004397048792877235,52.2518294,21.0730355
7807,102,548,2002_06,1747,0.008929806729030128,52.248047,21.0521386
7855,145,013,2059_06,90,0.0038682904825650235,52.2426177,21.1352821
7855,145,013,2012_01,3,0.004636469468093845,52.2414587,21.1067449
7855,145,013,2008_16,10,0.004910952361216161,52.2447439,21.0882549
7855,145,013,2010_02,41,0.0067600144031545245,52.2434896,21.0961542
7855,145,013,2011_02,41,0.005168227431784538,52.2425326,21.1007439
7855,145,013,2012_02,36,0.004644095158537964,52.2407126,21.1092634
7855,145,013,2014_02,40,0.004682297594874384,52.2367726,21.1210099
7855,145,013,2072_02,75,0.008027253152041234,52.2473894,21.1327349
7855,145,013,2073_02,57,0.009462967331650203,52.2514894,21.1294149
7855,145,013,2074_02,1,0.009751931596399864,52.2557916,21.1275777
7855,145,013,2075_02,19,0.005602506188139673,52.2599157,21.1266121
7855,145,013,2076_02,7,0.005135833335305681,52.2658567,21.121667
7855,145,013,2077_02,35,0.0060697524595474525,52.2678994,21.1206331
7855,145,013,2319_02,16,0.004766796587591216,52.2697467,21.11968
7881,514,2,2277_01,10,0.00704658467608843,52.2469379,21.1874784
7881,514,2,2322_01,8,0.001491271105598981,52.2503286,21.1742911
7881,514,2,2070_01,63,0.008620929667435535,52.2552991,21.1556397
7888,523,1,5055_07,130,0.006495428721802306,52.2584592,20.8982572
7888,523,1,5055_01,29,0.0014474716323107054,52.257977,20.8999369
7888,523,1,5007_05,14,0.0013235312033739927,52.2302835,20.956267
8337,724,667,3423_01,1152,0.009473238297593474,52.1304076,21.0788521
8337,724,667,3400_06,1,0.006210829109284422,52.1289668,21.0679458
8579,509,7,1016_01,27,0.005322688001013927,52.302745,20.989863
8579,509,7,1013_01,47,0.009506816481757507,52.289806,21.003398
8579,509,7,1010_01,47,0.0055936707426486165,52.278116,21.012038
8579,509,7,1008_01,87,0.007879476842151347,52.269886,21.017841
8579,509,7,1006_09,67,0.007329492809006675,52.26261,21.021934
8579,509,7,1003_01,67,0.0030279131473474378,52.253743,21.035498
8579,509,7,1001_01,126,0.006579301909511811,52.248506,21.044778
8579,509,7,2001_01,6,0.009311872373831038,52.247753,21.047053
8579,509,7,2097_04,2346,0.0022910958703843422,52.228723,21.063058
8579,509,7,2128_02,986,0.002111467293434535,52.22628,21.100151
8579,509,7,2148_03,445,0.0064865240620490166,52.221946,21.102145
8584,120,5,1318_01,1999,0.008727817190251386,52.3341417,21.047315
8584,120,5,1225_01,1755,0.008812823716840768,52.3401717,21.0488467
8584,120,5,1295_01,3,0.007229903312781022,52.3616967,21.0619633
8844,520,3,7016_01,49,0.00762662182286705,52.2430233,21.0021281
8844,520,3,2061_01,1082,0.009002026912327979,52.2374405,21.143178
8844,520,3,2064_03,260,0.003676336091768645,52.2404048,21.1560301
9063,133,1,1277_01,2546,0.00949431143218329,52.318115,20.953041
9063,133,1,1277_07,24,0.006295685220398962,52.316895,20.952312
9063,133,1,1277_02,502,0.007879676500010408,52.319,20.951321
9063,133,1,1195_04,2573,0.007063417993601622,52.323032,20.944952
9063,133,1,1119_02,2513,0.0028325356649632188,52.327045,20.95071
9063,133,1,1117_02,2482,0.0006511987961728076,52.33289,20.958853
9063,133,1,1113_03,2482,0.002006113861331585,52.347244,20.975086
9063,133,1,1116_01,22,0.008012379520423624,52.355568,20.982294
9063,133,1,1113_01,2692,0.003950657105714243,52.346569,20.975441
9063,133,1,1112_01,2692,0.0018476195504451716,52.34288,20.972548
9063,133,1,1118_02,1011,0.009401051839302508,52.330055,20.95488
9063,133,1,1194_01,2572,0.0029973409439586346,52.324169,20.946308
9088,161,03,2184_01,198,0.008093170529859884,52.186611,21.224854
9088,161,03,2178_02,2508,0.003419208137886236,52.183033,21.201725
9088,161,03,2043_03,3136,0.006341406561374045,52.184002,21.187029
9088,161,03,2043_05,2805,0.009734365683999529,52.183784,21.190466
9206,201,05,5065_02,3431,0.006690390752362258,52.2679448,20.9318687
9206,201,05,5161_15,635,0.006549380462560774,52.2604906,20.9249297
9206,201,05,5064_03,3569,0.0058904522737304055,52.2576888,20.9189644
9206,201,05,5214_01,3585,0.007916727415306891,52.2598389,20.9175759
9206,201,05,5102_01,3592,0.005004080415845654,52.2630394,20.9191314
9206,201,05,5062_01,3518,0.005147154518199934,52.2641314,20.9289027
9206,201,05,5065_03,3484,0.0033841826439337105,52.2683174,20.9334862
9206,201,05,5164_02,3539,0.0028521574130539024,52.2608563,20.9397151
9206,201,05,5165_02,3552,0.0060701901521136815,52.2588519,20.9354432
9206,201,05,5150_02,3552,0.005405219119889233,52.2573741,20.9320916
9206,201,05,5151_02,3525,0.0037367663267355473,52.2547465,20.9311435
9206,201,05,5073_04,3524,0.0028832763751486376,52.2466385,20.9397659
9206,201,05,5071_03,3477,0.0027019643672946507,52.2465531,20.9475715
9206,201,05,5030_06,3522,0.005802573887002816,52.2395438,20.9459697
9206,201,05,5101_02,3495,0.0012697110596767956,52.2438304,20.9443123
9206,201,05,5072_04,3491,0.00441613925587687,52.2458107,20.9423288
9206,201,05,5073_03,3505,0.00647344211661102,52.2462454,20.9391435
9206,201,05,5152_02,2549,0.0050352552565880076,52.2522776,20.9362588
9206,201,05,5152_01,3490,0.00326026086704514,52.2525752,20.9350635
9206,201,05,5151_01,3432,0.007090155194600938,52.2545153,20.9314151
9206,201,05,5165_01,3352,0.007089387610041102,52.2593208,20.9367501
9206,201,05,5164_01,3349,0.004081233610717822,52.2612514,20.9406898
9229,203,472,6057_01,1681,0.005101677866551157,52.2883746,20.932918
9229,203,472,6050_01,1630,0.008998158458543662,52.2836453,20.9271518
9229,203,472,6026_05,1566,0.0028507370763117875,52.280199,20.9231501
9229,203,472,6049_03,1085,0.00997020016722762,52.2765425,20.9220983
9229,203,472,6189_01,1531,0.004242199731471595,52.2737691,20.9159331
9229,203,472,6190_01,1541,0.0011943794407088806,52.2731675,20.9113193
9229,203,472,6191_02,1705,0.0029813858175956813,52.274713,20.9045423
9229,203,472,6189_02,1691,0.00818173909949736,52.2741635,20.9167713
9229,203,472,6049_04,1695,0.003463315490967241,52.276487,20.9219998
9229,203,472,6050_02,1684,0.003942820494212382,52.2852165,20.9292418
9229,203,472,6059_03,1625,0.000911249319347791,52.2914505,20.9308146
9229,203,472,6059_17,5,0.0013720885013798743,52.2911061,20.9284515
9229,203,472,6059_01,1732,0.0057171402174044875,52.289859,20.9312765
9229,203,472,6190_02,1731,0.006171557670697467,52.2728558,20.9126501
9229,203,472,6026_06,1770,0.004603001325532185,52.2807345,20.923786
9329,179,9,3132_02,9,0.004661037710339325,52.155674,21.033789
9329,179,9,3131_04,2,0.000717550394210189,52.154572,21.029871
9329,179,9,3120_05,0,0.0037478079365057255,52.16206,21.036972
9329,179,9,3127_03,7,0.000893680833400609,52.161957,21.02634
9329,179,9,3136_02,42,0.00464446197491402,52.152939,21.037577
9329,179,9,3134_02,34,0.008907125771010537,52.148911,21.03166
9329,179,9,3292_01,16,0.008110373571756218,52.142452,21.025862
9329,179,9,3454_03,30,0.004215775381171358,52.142593,21.032352
9329,179,9,3299_03,8,0.003499400837952255,52.146111,21.038275
9343,135,2,2101_04,10,0.0015099439906155982,52.235294,21.0863
9343,135,2,1005_11,1,0.008033396709234236,52.259567,21.027235
9356,739,1,3012_02,9,0.002156013652077033,52.166885,21.018131
9356,739,1,3011_02,33,0.005701890953935821,52.174244,21.020578
9356,739,1,3009_17,0,0.008357004583727073,52.179836,21.024343
9426,176,04,1085_15,28,0.005040355084400799,52.293438,21.026047
9426,176,04,1158_03,3598,0.007631867840084365,52.291862,21.018181
9426,176,04,1096_02,3538,0.001636729261645173,52.316803,20.999229
9426,176,04,1097_02,3508,0.007936858612588025,52.320034,20.996828
9426,176,04,1099_02,3598,0.003779171624256184,52.327797,20.990822
9426,176,04,1104_04,3598,0.004205744430749243,52.335697,20.98756
9426,176,04,1218_02,3598,0.002753828437783176,52.337044,20.990278
9426,176,04,1105_04,3598,0.0013617308021317818,52.339306,20.99206
9426,176,04,1100_02,3598,0.0018915340697380633,52.342014,20.987755
9426,176,04,1471_01,448,0.009190800134079654,52.351501,20.981213
9426,176,04,1471_02,3598,0.007028532794140805,52.352207,20.983032
9426,176,04,1116_01,57,0.005757004378032247,52.355549,20.982306
9426,176,04,1100_01,3567,0.0064481115808263855,52.341488,20.988514
9426,176,04,1105_01,3567,0.00397629854625382,52.338642,20.992477
9426,176,04,1218_01,3567,0.0028644444985724553,52.336246,20.988991
9426,176,04,1104_03,3507,0.00129095237262819,52.335056,20.986397
9426,176,04,1099_01,3477,0.0034051220508037787,52.327126,20.991234
9426,176,04,1097_01,3567,0.009182608662969313,52.31929,20.997181
9426,176,04,1096_01,3537,0.0030287426023303025,52.315849,20.999771
9426,176,04,1093_01,3507,0.005131698738688613,52.306709,21.00695
9426,176,04,1162_01,3507,0.0073163881178697696,52.294632,21.015739
9426,176,04,1158_04,3447,0.005059818437047471,52.291519,21.019663
9513,194,1,4307_02,551,0.007286299510749514,52.200384,20.874803333
9513,194,1,4228_02,3524,0.009623048654671711,52.195835,20.878695167
9513,194,1,4213_51,1949,0.002433849856271382,52.208639167,20.913160167
9513,194,1,5011_08,39,0.0051021074787404004,52.225070333,20.930764667
9520,194,65,4223_02,1990,0.008578151896867147,52.208320833,20.900006
9520,194,65,4214_04,1709,0.0007511209994494238,52.2063015,20.914396
9520,194,65,4213_51,1579,0.00859748930019585,52.208575833,20.9131875
9520,194,65,5011_08,114,0.009560986791601627,52.225067167,20.930834167
9520,194,65,5012_06,44,0.005637247873624733,52.2194225,20.9160525
9520,194,65,4213_52,2703,0.0015540133831172629,52.208527167,20.913059667
9520,194,65,4307_02,258,0.0030446045430495877,52.200327,20.874742667
9835,131,4,7002_25,110,0.0064603869398675495,52.22941,21.003838
9835,131,4,7036_01,3,0.004613752110607317,52.215943,21.01532
9903,210,4,6140_02,2460,0.006353819116055472,52.288029,20.87096
9903,210,4,6029_02,1350,0.00728304912855748,52.283745,20.904387
9903,210,4,6026_02,569,0.0038826823805297047,52.281513,20.922863
9921,193,1,3248_03,12,0.004456153355110973,52.173512,21.011906
9921,193,1,3246_01,3,0.0026689367429791524,52.171215,21.008406
9921,193,1,3267_71,83,0.0029737518055805044,52.170197,20.995415
9921,193,1,3267_03,14,0.008781084992457732,52.169369,20.998344
9921,193,1,3246_02,6,0.0084146502440954,52.171131,21.009201
9921,193,1,3404_02,9,0.007567012312124922,52.172237,21.011457
9921,193,1,3248_01,36,0.009420950559317805,52.174202,21.013445
9921,193,1,3096_02,2705,0.009497930301144578,52.173431,21.030684
9921,193,1,3120_06,528,0.00487523909626117,52.161953,21.036921
1419,146,08,2055_02,15,0.003768353580898575,52.155884,21.181124
1419,146,08,2054_01,1712,0.008205036035712638,52.156429,21.187305
1419,146,08,2052_01,27,0.0031372924503000384,52.159458,21.203264
1419,146,08,2052_04,7,0.0056748411177023166,52.159473,21.20466
1419,146,08,2053_01,27,0.005967948200769321,52.158424,21.19722
1419,146,08,2452_01,33,0.0045515504861070935,52.157047,21.190592
1419,146,08,2200_02,18,0.00848979404309308,52.162598,21.164934
1419,146,08,2199_02,21,0.005308715790055794,52.165321,21.160326
4319,319,09,2032_03,3,0.0040525285324794005,52.2081171,21.1963639
5988,111,9,7042_01,3298,0.008373198005793846,52.232433,21.020004
5988,111,9,7044_01,31,0.00935110728443844,52.240002,21.016691
5988,111,9,7083_03,1325,0.0046089765986934905,52.247639,20.98967
5988,111,9,5155_03,1132,0.009887379068220901,52.246433,20.985792
5988,111,9,5157_05,255,0.009812556651802095,52.244366,20.979477
5988,111,9,7099_01,20,0.006480864719218839,52.245483,21.000008
5988,111,9,7016_03,32,0.009504158774421748,52.243073,21.00227
8842,151,2,2415_01,2266,0.0036065116763779616,52.2327405,21.0835618
8842,151,2,2417_01,1199,0.0037423008857104417,52.2310663,21.0896943
8842,151,2,2418_01,1083,0.009858814751568192,52.2311608,21.0942935
9348,135,07,1005_11,11,0.0084895450463484,52.259552,21.027227
9402,176,2,1259_02,3186,0.0071659480185303865,52.300949,21.011427
9402,176,2,1092_02,3136,0.001826058868642345,52.303936,21.009182
9402,176,2,1096_02,3195,0.002122521935355468,52.316811,20.99921
9402,176,2,1097_02,3175,0.0071775864574049626,52.320026,20.996817
9402,176,2,1104_04,3294,0.0033366718683214658,52.335663,20.987576
9402,176,2,1105_01,724,0.007809478547413178,52.338615,20.992519
9402,176,2,1105_04,3254,0.003362620060324681,52.33931,20.992014
9402,176,2,1100_02,3263,0.0029848196419042573,52.342022,20.987738
9402,176,2,1101_02,3273,0.0011617501885945393,52.344936,20.983099
9402,176,2,1574_02,3243,0.004922660285002377,52.348511,20.978212
9402,176,2,1114_02,3252,0.0035754285840482883,52.350021,20.978199
9402,176,2,1471_02,3252,0.0032366874791250693,52.352173,20.982948
9402,176,2,1116_01,3502,0.006978514437725476,52.355556,20.982285
9402,176,2,1471_01,3461,0.004023707005866059,52.351547,20.98119
9402,176,2,1114_01,3461,0.00868810904153193,52.3498,20.977648
9402,176,2,1101_01,3492,0.002205540974754182,52.345249,20.982557
9402,176,2,1104_03,3470,0.009200562070477848,52.335083,20.986506
9402,176,2,1099_01,3429,0.007914753180388324,52.32708,20.99127
9402,176,2,1098_01,3429,0.005349696884307072,52.324379,20.993502
9402,176,2,1094_01,3527,0.005136519470600061,52.308746,21.005442
9402,176,2,1093_01,2093,0.00785054967074282,52.306709,21.006996
9402,176,2,1092_01,3488,0.004264142969767204,52.302998,21.009705
9402,176,2,1162_01,3508,0.002796163267125303,52.294666,21.015669
9402,176,2,1158_04,3517,0.003742378747767546,52.291477,21.019554
9402,176,2,1085_15,65,0.009997138979134642,52.293369,21.026003
9402,176,2,1158_03,15,0.0005598810206947775,52.291924,21.018126
9542,737,53,4182_04,3479,0.0030405829055185764,52.110281167,20.9835395
9542,737,53,4182_03,3469,0.005215344700343759,52.110257,20.9834945
9542,737,53,4270_02,1604,0.0019176723862794243,52.081581333,20.967136333
9542,737,53,3327_01,4,0.003873528606385538,52.056441667,20.897873167
9559,220,2,4131_04,1108,0.007568092068785677,52.184502667,20.897568333
9559,220,2,4327_02,3,0.004842918386241606,52.175358167,20.918328833
9559,220,2,4284_01,43,0.003532530549207362,52.186735333,20.896415
9559,220,2,4336_01,37,0.008105084196888261,52.1889755,20.898487833
9559,220,2,4259_01,53,0.007678979079891783,52.191286667,20.900645667
9559,220,2,4125_02,3,0.0036128867420528433,52.194079333,20.9022855
9559,220,2,5163_01,3148,0.00691934306946549,52.248810167,20.897912667
9917,193,4,3151_01,6,0.007396809321046782,52.159,21.050634
