VehicleNumber,Line,Brigade,Stop,DiffTime,DiffDist,BusLat,BusLon
4215,154,4,4035_01,64,0.003342110185566221,52.190681,20.980993
4215,154,4,4036_01,94,0.0031632943476330383,52.188522,20.980257
4215,154,4,4037_01,102,0.0016898660282621083,52.182667,20.978331
4215,154,4,4038_04,79,0.00047727457885670316,52.180481,20.97686
4215,154,4,4143_02,95,0.003795135308826175,52.182228,20.972563
4215,154,4,4014_02,229,0.005476359302942365,52.180126,20.947948
4215,154,4,4015_09,30,0.00878087270657172,52.1754234,20.9440964
4215,154,4,4038_02,1,0.00134992582504865,52.180645,20.97822
4216,178,3,7018_05,35,0.0029908471169124923,52.253257,21.0002911
4216,178,3,4101_03,2605,0.0024111357791110326,52.203438,20.92606
4216,178,3,4199_01,2513,0.006724620183302935,52.204468,20.921339
4216,178,3,4094_01,1815,0.006363081605213591,52.1929809,20.9087224
4216,178,3,4284_04,826,0.0018859784164690443,52.1856707,20.8957902
4218,154,1,4045_71,852,0.003242593870945442,52.217056,20.963804
4218,154,1,4043_06,41,0.005647356477459911,52.218483,20.972839
4218,154,1,4154_01,0,0.0021802005969324884,52.213619,20.969095
4218,154,1,4005_02,2,0.0005563145479154403,52.210487,20.975725
4218,154,1,4006_02,44,0.005368173452648508,52.205387,20.971392
4218,154,1,4007_01,3276,0.005999223380068049,52.200977,20.967476
4218,154,1,4351_02,70,0.00950327041375866,52.199409,20.966108
4218,154,1,4303_02,23,0.005323196203150147,52.194695,20.967052
4218,154,1,4304_01,37,0.005827338279853771,52.193264,20.973064
4218,154,1,4141_02,18,0.005679272705687874,52.184658,20.959938
4218,154,1,4015_09,47,0.0037785681784624835,52.175385,20.944019
4218,154,1,4012_05,31,0.006023800603398095,52.185608,20.95509
4218,154,1,4141_01,60,0.001883044267919658,52.184231,20.960939
4218,154,1,4198_01,76,0.009614620327753875,52.183403,20.965796
4218,154,1,4143_01,55,0.004104415516770554,52.181435,20.973969
4218,154,1,4038_02,100,0.008109754665416016,52.180725,20.978174
4218,154,1,4037_02,100,0.0071786325606166,52.184139,20.979246
4218,154,1,4036_02,66,0.004150199207911785,52.188889,20.980867
4218,154,1,4035_04,39,0.003369534078100637,52.192097,20.978424
4218,154,1,4304_02,30,0.008905642326840432,52.193359,20.972775
4218,154,1,4303_01,2999,0.006829775291539305,52.19408,20.969616
4218,154,1,4009_01,30,0.0026499392852613614,52.195873,20.963476
4218,154,1,4351_01,83,0.004904966575458827,52.199936,20.967043
4219,255,3,5203_02,912,0.0070544607139268935,52.224964,20.945826
4219,255,3,5205_52,891,0.00862068872563153,52.222454,20.937939
4219,255,3,5206_52,1550,0.009227413992028116,52.222111,20.930651
4219,255,3,5021_06,484,0.007259696187897097,52.223885,20.929623
4219,255,3,5011_10,403,0.0013823304409137725,52.2253,20.931019
4219,255,3,5021_01,988,0.0019818753924077783,52.223461,20.930727
4219,255,3,5010_53,960,0.009477930172339439,52.224052,20.936522
4219,255,3,5205_01,970,0.009735196893389494,52.222378,20.937731
4219,255,3,5204_01,1022,0.005405959800993234,52.223675,20.941978
4219,255,3,5044_01,850,0.009791006059705676,52.227501,20.952852
4219,255,3,5042_01,873,0.008176031013175376,52.22863,20.970703
4219,255,3,5042_02,908,0.001706325403099624,52.228828,20.968344
4219,255,3,5043_02,856,0.0011408919410826278,52.2280509,20.9560914
4219,255,3,5044_06,908,0.008598039601622675,52.226395,20.950789
4220,154,2,4015_09,95,0.007443944155206637,52.1754447,20.9440574
4220,154,2,4045_71,23,0.0015571021902471417,52.217037,20.963783
4220,154,2,4303_01,15,0.005463096209468271,52.19405,20.969606
4220,154,2,4304_01,30,0.001046089643373401,52.193245,20.973127
4220,154,2,4037_01,0,0.0071428801392182635,52.18261,20.9783
4220,154,2,4012_02,9,0.00487372480183637,52.185268,20.953413
4221,154,06,4045_71,803,0.002606415085892729,52.2170425,20.9638277
4223,255,1,5010_53,664,0.005763863607048693,52.224083,20.936501
4223,255,1,5204_01,620,0.00620741736088995,52.22369,20.942001
4223,255,1,5044_06,1116,0.006099479036368524,52.226406,20.950996
4223,255,1,5042_01,431,0.007573417186003699,52.228642,20.970682
4223,255,1,5040_09,349,0.009881096763232997,52.22942,20.980309
4223,255,1,5040_02,393,0.004007078234694063,52.230141,20.982418
4223,255,1,5041_02,396,0.0028011630626242315,52.229622,20.978933
4223,255,1,5042_02,309,0.004479678956933402,52.2288395,20.9683055
4223,255,1,5043_02,368,0.009325587380255254,52.228027,20.955952
4223,255,1,5203_02,369,0.00557185723555611,52.224968,20.945805
4223,255,1,5205_52,336,0.0040945888009077435,52.2224937,20.9379039
4223,255,1,5206_52,331,0.007260021769600909,52.222092,20.930649
4223,255,1,5021_06,363,0.007232625070425804,52.22401,20.929592
4223,255,1,5011_10,9,0.002669547334944852,52.225315,20.931004
4223,255,1,5044_01,3059,0.00865459823431995,52.227509,20.952833
4224,207,2,4216_03,9,0.005877204480715607,52.200329,20.892935
4224,207,2,4095_01,32,0.006571447262680552,52.1948532,20.8997642
4224,207,2,4125_01,45,0.0010830889579315466,52.1934984,20.9037944
4224,207,2,4094_04,2693,0.005332214042155909,52.1925339,20.9070527
4224,207,2,4094_02,4,0.0023849845757171234,52.191563,20.907574
4224,207,2,4217_23,1177,0.007078573586408267,52.195499,20.88365
4224,207,2,4217_22,11,0.004533553784280556,52.195484,20.883064
4224,207,2,4209_01,10,0.0005216973530295689,52.192917,20.879198
4224,207,2,4209_02,1008,0.008711201959787062,52.192043,20.878223
4224,207,2,4134_01,59,0.001309547637640334,52.1879175,20.8735367
4224,207,2,4130_02,10,0.004023966524504862,52.1832844,20.8705054
4225,207,1,4094_04,41,0.00671852744714454,52.1925897,20.9070134
4225,207,1,4258_04,3026,0.004248591925922361,52.190002,20.899582
4225,207,1,4283_03,46,0.0015575847318263904,52.188938,20.906015
4225,207,1,4095_02,70,0.008079932992856866,52.19566,20.897924
4225,207,1,4123_02,40,0.0033382802589079206,52.193443,20.895426
4225,207,1,4217_04,4,0.00762456801579993,52.195339,20.886513
4225,207,1,4355_02,6,0.006348571724504966,52.204777,20.882046
4225,207,1,4216_03,22,0.009108127467256474,52.20034,20.892876
4226,129,4,4094_01,740,0.007134758140055911,52.192875,20.908699
4226,129,4,4313_01,232,0.00736938916699106,52.196815,20.889999
4227,207,05,4283_03,1288,0.006038126022634006,52.188961,20.905945
4228,178,1,4092_02,0,0.003686913213457584,52.200199,20.914473
4228,178,1,4094_01,1475,0.0021379458766919578,52.1929464,20.9087671
4228,178,1,4336_01,815,0.0017752212172942926,52.1889091,20.898566
4228,178,1,4284_04,28,0.009784420076747397,52.1856964,20.8959315
4228,178,1,4093_01,23,0.008450814425156827,52.195507,20.910608
4228,178,1,5096_02,8,0.005215971855866277,52.22419,20.95822
4228,178,1,5042_01,14,0.004523137100111047,52.228634,20.970633
4228,178,1,7044_01,2833,0.006611187601869604,52.240128,21.016596
4228,178,1,7045_01,2727,0.009591790777957573,52.242065,21.015337
4228,178,1,7050_01,2275,0.005719123091550453,52.248878,21.005728
4230,129,1,4094_01,912,0.003649819198812709,52.192938,20.908809
4230,129,1,4217_21,11,0.006811078821521662,52.19539,20.882796
4230,129,1,5113_02,3248,0.0049258664772429475,52.232001,20.921171
4230,129,1,5104_02,3008,0.006787444577475669,52.233891,20.927981
4232,207,4,4099_03,30,0.0060465604588115975,52.188404,20.884174
4232,207,4,4309_01,3,0.005881120896938439,52.183319,20.885553
4232,207,4,4131_04,75,0.00680813970858731,52.184555,20.897615
4232,207,4,4284_01,48,0.005967294155172452,52.1867782,20.8964525
4232,207,4,4336_01,34,0.007473095060165673,52.1889772,20.8985416
4232,207,4,4283_03,25,0.00656934886889049,52.189007,20.906036
4232,207,4,4094_02,3321,0.008534941983055475,52.191601,20.907698
4232,207,4,4216_07,1479,0.008506887402940685,52.202618,20.894999
4232,207,4,4216_03,12,0.005964791156504542,52.2003636,20.8930932
4232,207,4,4128_04,3267,0.0036272355749387038,52.202469,20.874729
4232,207,4,4217_05,16,0.005425381962037249,52.1948887,20.8853109
4232,207,4,4123_01,7,0.008307278125927272,52.1936,20.895712
4232,207,4,4095_01,9,0.007110409672282006,52.194881,20.899788
4232,207,4,4308_01,912,0.00629837645575556,52.18581,20.88488
4232,207,4,4217_23,585,0.008731970583102258,52.19561,20.883593
4234,122,679,6040_06,2681,0.005688264363162889,52.263737,20.971104
4234,122,679,6094_05,67,0.0026748656402455174,52.266029,20.976187
4234,122,679,6003_09,23,0.0017843165369063247,52.268379,20.985975
4234,122,679,6003_04,28,0.00776547051240299,52.269932,20.985718
4234,122,679,6076_02,9,0.007924856229578843,52.272888,20.983196
4234,122,679,6078_02,7,0.0033469300216527513,52.27639,20.983526
4234,122,679,6079_02,50,0.0037899464022899646,52.279427,20.9865
4234,122,679,6081_02,40,0.0019796580243562818,52.28566,20.978575
4234,122,679,6132_02,1,0.00039108787844991023,52.269936,20.940193
4234,122,679,6047_01,31,0.005143850992521493,52.270447,20.933355
4234,122,679,5065_02,33,0.00846067158042166,52.267845,20.931965
4234,122,679,5062_03,45,0.0011392624389720376,52.263718,20.92679
4234,122,679,5102_02,72,0.003599650679605163,52.26223,20.918102
4235,729,02,5034_71,815,0.009613815873776065,52.2377352,20.9138254
4235,729,02,6152_02,27,0.00506261383260638,52.2647584,20.7955954
4235,729,02,6177_01,10,0.006542096531615652,52.27877,20.712698
4235,729,02,6111_02,9,0.004191516225530551,52.252285,20.734438
4235,729,02,6186_02,20,0.007341329251660987,52.2531355,20.8055792
4236,197,1,5010_04,72,0.007531357555715343,52.2255656,20.9373655
4236,197,1,5021_06,83,0.007137307743026667,52.224014,20.929625
4236,197,1,5011_08,11,0.005712948893340705,52.225075,20.930771
4236,197,1,5152_02,3213,0.007968028594447556,52.252274,20.93615
4236,197,1,6087_01,2120,0.008068620088374391,52.271252,20.950523
4236,197,1,6008_05,6,0.008850361213667654,52.283268,20.954014
4236,197,1,6007_05,1154,0.009731587266287303,52.281162,20.959223
4236,197,1,6082_05,28,0.009334568693452706,52.289661,20.975889
4236,197,1,6052_03,37,0.006115307713847038,52.280735,20.950104
4236,197,1,6021_01,7,0.0029597383609654233,52.276814,20.948801
4237,197,5,6085_04,301,0.00435494698370872,52.283615,20.966242
4237,197,5,5100_02,2664,0.002353661804780054,52.236366,20.939909
4237,197,5,5011_08,584,0.009077451266309594,52.225037,20.930565
4238,249,2,5073_05,7,0.008068254604817221,52.246647,20.940294
4238,249,2,5071_04,3467,0.005403777980569975,52.246525,20.947563
4238,249,2,5031_02,2,0.00244242595818204,52.240143,20.934179
4238,249,2,5032_02,6,0.0045261620986748515,52.240528,20.929947
4238,249,2,5034_03,7,0.002439668483967821,52.238194,20.913191
4238,249,2,5059_01,36,0.004114988847513098,52.231033,20.914827
4238,249,2,5058_04,8,0.005236827991984923,52.229034,20.914503
4238,249,2,5020_03,2214,0.009009721136990466,52.239761,20.948942
4239,249,676,5071_03,0,0.0010801619293088654,52.246567,20.947542
4239,249,676,5073_05,2,0.004629483659932175,52.24662,20.940252
4239,249,676,5071_04,3222,0.008843919254283981,52.246449,20.947571
4240,255,2,5206_52,730,0.006551068540429367,52.222084,20.930645
4240,255,2,5021_06,796,0.009112276591061596,52.22403,20.929604
4240,255,2,5011_10,19,0.00283393215129475,52.225315,20.931019
4240,255,2,5010_53,875,0.007919092695369705,52.224064,20.93651
4240,255,2,5204_01,41,0.0038535682885325637,52.223717,20.941963
4240,255,2,5044_06,1178,0.009190883765594944,52.226372,20.950798
4240,255,2,5044_01,782,0.009526178987875321,52.227512,20.952845
4240,255,2,5042_01,754,0.008546002626732113,52.228645,20.970696
4240,255,2,5040_09,770,0.00485595634516007,52.229416,20.980383
4240,255,2,5040_02,818,0.006899465840706958,52.23011,20.982452
4240,255,2,5041_02,824,0.002630075749240074,52.229595,20.978949
4240,255,2,5042_02,808,0.005786805111610847,52.228851,20.968292
4240,255,2,5043_02,737,0.007858948520136822,52.228058,20.955975
4240,255,2,5203_02,759,0.005668102221641954,52.224941,20.945786
4240,255,2,5205_52,731,0.004225796921203881,52.222515,20.937971
4240,255,2,5203_01,44,0.005532479013236753,52.22467,20.944792
4241,122,015,6003_03,3,0.0048204412815321,52.269753,20.985449
4241,122,015,6003_06,9,0.006626472034815496,52.268543,20.984629
4242,154,05,4012_02,8,0.0019581996259567178,52.18528,20.95348
4242,154,05,4014_02,38,0.003023893472215132,52.180199,20.947985
4244,129,3,5105_02,3125,0.009746297945789142,52.232063,20.92428
4244,129,3,5103_02,2862,0.009791537059035089,52.234119,20.933769
4244,129,3,5020_03,2255,0.006048559609192902,52.239731,20.948931
4245,207,06,4125_01,55,0.005462759500419382,52.19347,20.903847
4245,207,06,4216_03,9,0.005412896718143505,52.200382,20.893076
4245,207,06,4217_05,30,0.00430395171766234,52.194881,20.8853
4245,207,06,4096_01,12,0.0032264095832074224,52.193722,20.890705
4245,207,06,4123_01,37,0.004007934629456605,52.19368,20.895834
4245,207,06,4095_01,59,0.006502754061777059,52.194862,20.899771
4245,207,06,4094_02,39,0.0022199470603073757,52.191532,20.907593
4245,207,06,4283_02,14,0.0029071150002085698,52.18906,20.904463
4245,207,06,4243_02,21,0.002757864662420311,52.182491,20.892307
4247,178,6,4284_04,6,0.009122220975883166,52.185665,20.895937
4248,197,2,5011_08,300,0.006531662859503747,52.22506,20.930601
4248,197,2,5151_02,3142,0.004285829010639346,52.254711,20.931158
4248,197,2,6131_01,2486,0.00490494837487137,52.267372,20.946924
4248,197,2,6085_04,1180,0.0030759467459082006,52.2836,20.966139
4248,197,2,6082_05,283,0.006208298011603721,52.2896429,20.9758351
4302,119,4,3286_06,9,0.007141087779620874,52.2061129,21.00032
4302,119,4,2206_01,5,0.003634563101767208,52.2111679,21.1056346
4302,119,4,2209_04,5,0.003540944266582813,52.1994669,21.1189582
4303,153,3,2220_01,8,0.004919471768018329,52.2768912,21.1703366
4303,153,3,2094_01,1,0.005199470295975317,52.2732426,21.1582899
4303,153,3,2092_02,28,0.0034689909679392703,52.2702624,21.1505049
4303,153,3,2092_01,2349,0.0031380317100637278,52.2698709,21.1509014
4303,153,3,2091_01,987,0.006956223042286865,52.2679222,21.153218
4303,153,3,2090_01,2360,0.004024210234201355,52.2632122,21.1572222
4303,153,3,2441_01,2352,0.003316533997004861,52.2604821,21.1603237
4303,153,3,2083_01,2346,0.003921151489883865,52.2588612,21.1609991
4303,153,3,2070_08,2295,0.004833594642485155,52.2573319,21.160462
4303,153,3,2085_01,549,0.00781018123290956,52.2569355,21.1720299
4303,153,3,2086_02,10,0.0052755524397822716,52.2568795,21.1770896
4303,153,3,2070_06,11,0.009055326855370404,52.2578724,21.1597285
4303,153,3,2083_02,4,0.00862635524819876,52.2592569,21.1619004
4303,153,3,2090_02,22,0.0059544977656833895,52.2637494,21.1568776
4303,153,3,2091_02,2,0.005530964536858354,52.2678745,21.1532866
4303,153,3,2094_02,46,0.001192529286981436,52.2731067,21.1579622
4303,153,3,2220_05,626,0.007745609172935991,52.2767866,21.1692646
4303,153,3,2095_01,3282,0.0028543298751923405,52.2745741,21.1622515
4303,153,3,2093_01,3264,0.002930530677384877,52.2718989,21.1542919
4303,153,3,2084_01,41,0.00515106335004268,52.2570827,21.1663967
4304,319,02,2438_01,8,0.0026552224520468713,52.2057187,21.1719876
4304,319,02,2039_04,22,0.00255330098431207,52.2045204,21.1670282
4304,319,02,2041_01,37,0.004102563214998186,52.1910185,21.181236
4304,319,02,2042_01,19,0.00476513236894828,52.1859805,21.1864681
4304,319,02,2043_01,12,0.0040108064200154656,52.1842667,21.1881287
4304,319,02,2045_01,26,0.003132996056284122,52.1731431,21.1992481
4304,319,02,2168_01,78,0.0042509357141776,52.172366,21.1816172
4304,319,02,2459_01,32,0.0025192484434250007,52.1692564,21.1564737
4304,319,02,3046_02,104,0.001931352869254881,52.1531897,21.0916264
4304,319,02,3045_04,171,0.003360481412634732,52.1593507,21.0855975
4304,319,02,3391_02,68,0.005444597321510896,52.15781,21.0799339
4304,319,02,3385_04,6,0.0009745771381217004,52.1564694,21.0756696
4304,319,02,3468_02,6,0.0015834904435604218,52.1543156,21.0698585
4304,319,02,3208_02,58,0.0038402849744569997,52.1500397,21.0591934
4304,319,02,3207_02,55,0.004681510276412724,52.1532349,21.0555331
4304,319,02,3138_04,74,0.00462625004572879,52.1508984,21.0470072
4304,319,02,3333_03,81,0.004835092750133486,52.141686,21.0389016
4304,319,02,3299_03,18,0.0065669186877830325,52.1461112,21.0381294
4304,319,02,3138_03,4,0.007107927760478705,52.1516091,21.0485297
4304,319,02,3122_03,34,0.005662278909827846,52.154765,21.0508044
4304,319,02,3207_01,17,0.005895612836394765,52.1523219,21.0565574
4304,319,02,3468_01,6,0.002752620168202126,52.1549551,21.0720702
4305,146,4,2253_01,2193,0.009352889125414559,52.2312591,21.0560897
4305,146,4,2120_01,6,0.009111689793414625,52.2502579,21.0523185
4305,146,4,2001_09,35,0.0033436947776061166,52.2477052,21.0484952
4305,146,4,1231_01,9,0.004767203640746695,52.247107,21.0431302
4305,146,4,2131_02,1,0.009625765564792634,52.2377202,21.0506222
4305,146,4,2201_02,2486,0.008406591077075804,52.1605167,21.1692494
4305,146,4,2052_04,1483,0.007797919881870139,52.15947,21.2044671
4306,146,5,2052_04,8,0.004844160566519456,52.1594824,21.2046399
4306,146,5,2153_01,2598,0.007661614277668326,52.234534,21.0540464
4306,146,5,2120_01,148,0.009627718832616733,52.2502829,21.0522972
4306,146,5,2001_09,6,0.000996481654205079,52.2476944,21.0485381
4307,147,5,2002_06,9,0.007166086911941813,52.2480532,21.0522516
4307,147,5,2120_01,44,0.009835596032107997,52.2502814,21.0522945
4307,147,5,2001_09,22,0.007373823937096767,52.2477204,21.0484404
4307,147,5,1231_01,14,0.004442992071808759,52.2471014,21.0431382
4307,147,5,2257_01,3335,0.007067073241344221,52.203593,21.1621304
4307,147,5,2347_02,33,0.009534199905847486,52.2164769,21.2309171
4307,147,5,2481_02,38,0.0074845035169356965,52.2163236,21.2350431
4307,147,5,2348_02,65,0.006711212362430575,52.2161134,21.238431
4307,147,5,2348_01,1554,0.00663633573847575,52.2161121,21.2384749
4307,147,5,2349_02,13,0.008930296697495742,52.2178054,21.2430057
4307,147,5,2275_02,6,0.009469315805320613,52.2212569,21.2432762
4308,142,07,2193_02,860,0.009222526432916914,52.1942448,21.137835
4308,142,07,2194_01,10,0.006556772451097112,52.1897792,21.14081
4308,142,07,2212_04,11,0.006446160448295688,52.1843224,21.1349311
4308,142,07,2018_01,0,0.0038863928133123183,52.2286336,21.1401842
4308,142,07,2016_01,33,0.009380680605254078,52.2328988,21.1303378
4308,142,07,2015_01,71,0.007050921612043157,52.2348814,21.1259588
4308,142,07,2014_01,49,0.004029352609470862,52.2379205,21.1190459
4308,142,07,2013_01,51,0.00639347565250319,52.2397411,21.1147616
4308,142,07,2012_01,33,0.0073931342759046715,52.241482,21.1068409
4308,142,07,2011_01,12,0.006553773510890276,52.2426782,21.1012032
4308,142,07,2010_01,41,0.005554281279226299,52.2441208,21.0943154
4309,153,04,2085_01,18,0.007886719878689486,52.2569446,21.1720487
4309,153,04,2083_02,48,0.00883693847784393,52.259263,21.1618912
4309,153,04,2090_02,70,0.0026363827949827737,52.2637277,21.1569251
4309,153,04,2091_02,63,0.006924009102088541,52.2677819,21.1533874
4309,153,04,2092_02,56,0.005613165172743755,52.270281,21.1504959
4309,153,04,2094_02,77,0.007576707398960506,52.2730787,21.1578437
4309,153,04,2094_01,26,0.0018606426152868382,52.2732812,21.1583704
4309,153,04,2220_01,3,0.006104175879991491,52.2768882,21.1703821
4309,153,04,2092_01,8,0.0047314846731680545,52.2699241,21.1508691
4309,153,04,2441_01,1274,0.00929799785679908,52.2604807,21.1604124
4309,153,04,2083_01,6,0.0038005452703574766,52.2589087,21.1610736
4309,153,04,2070_08,59,0.004522339348426142,52.2573552,21.1604444
4309,153,04,2086_02,0,0.005889976233026791,52.2568755,21.1770805
4309,153,04,2090_01,28,0.003635845574909177,52.263233,21.1572284
4309,153,04,2091_01,1028,0.0051946578673034444,52.2679524,21.1531936
4309,153,04,2095_02,49,0.008857397239242091,52.2748207,21.1629877
4309,153,04,2085_02,87,0.00803122853926388,52.2569254,21.1726352
4311,722,01,2872_01,4,0.0017356560003385293,52.1540222,21.3118309
4311,722,01,2325_01,8,0.0011415503883787132,52.1726709,21.293166
4311,722,01,2295_01,11,0.007101812404834516,52.2232595,21.2382189
4311,722,01,2294_01,7,0.0040612366928951945,52.2235935,21.2296766
4311,722,01,2020_01,14,0.008637931507959822,52.226042,21.1602359
4311,722,01,2019_01,19,0.007989262977219712,52.2262489,21.1548791
4311,722,01,2018_01,5,0.007628444645932874,52.2286575,21.1401449
4311,722,01,2016_01,37,0.005430026428093156,52.2328707,21.1303734
4312,142,06,2014_01,3,0.0003867966994623844,52.2378882,21.1190684
4312,142,06,2012_01,12,0.004586648024176664,52.2414425,21.106724
4314,319,07,3333_03,8,0.004072802640268465,52.1416802,21.0388615
4314,319,07,2425_02,6,0.00649781419676204,52.171086,21.1607523
4314,319,07,2426_02,30,0.0034219329120254503,52.172107,21.1662837
4314,319,07,2169_02,9,0.004072633092018936,52.1726247,21.1780787
4314,319,07,2167_02,48,0.006445197682001437,52.1719374,21.1880371
4314,319,07,2045_02,47,0.00349933705568689,52.1738599,21.19862
4314,319,07,2044_02,40,0.0038232485897517006,52.1784986,21.1939749
4314,319,07,2042_02,28,0.0011333255014493947,52.1868867,21.1857082
4314,319,07,2041_02,18,0.00550082501038203,52.1917834,21.1805972
4314,319,07,2039_03,30,0.0033587548508506133,52.2043779,21.1665321
4314,319,07,2438_02,60,0.0021329194651363635,52.2056661,21.1723857
4314,319,07,2028_02,52,0.006572989458265085,52.2061007,21.1758034
4314,319,07,2029_02,21,0.003587253503715106,52.2068584,21.1827764
4314,319,07,2031_02,63,0.0010985865660474625,52.2074039,21.193253
4315,147,2,2275_03,7,0.004038656103329521,52.2192032,21.2430117
4315,147,2,2481_01,13,0.0013656017088189676,52.2163776,21.2339091
4315,147,2,2347_01,17,0.004680407584151476,52.216623,21.229239
4315,147,2,2346_03,10,0.0014222664354022684,52.2177951,21.2217642
4315,147,2,2031_01,38,0.002968436835946121,52.2073487,21.1911705
4315,147,2,2030_01,53,0.0026356077573069267,52.2068757,21.185647
4315,147,2,2029_01,33,0.006110848758576161,52.2069684,21.1804907
4315,147,2,2028_01,36,0.0035330174293470976,52.2061879,21.1756424
4315,147,2,2438_01,41,0.0043978383104037655,52.2057074,21.1719609
4315,147,2,2039_03,8,0.005022658034538335,52.204387,21.1665526
4315,147,2,2476_01,7,0.0024816761133635884,52.201997,21.1537204
4315,147,2,2217_01,9,0.007890794265728916,52.2009217,21.1495975
4315,147,2,2191_02,28,0.005750794208159733,52.1992296,21.1348017
4315,147,2,2190_02,54,0.008394397147742975,52.2021964,21.1344249
4315,147,2,2215_01,35,0.004646833900172898,52.2014859,21.1286737
4315,147,2,2209_02,44,0.005605228876817912,52.1998439,21.118056
4315,147,2,2144_01,2724,0.007612756578880871,52.2261434,21.0787392
4315,147,2,2120_01,48,0.00950027048181261,52.2503492,21.0525462
4316,147,1,2120_01,60,0.009777667822673648,52.2502712,21.0522992
4317,117,1,2148_07,46,0.00533772801899765,52.2223262,21.1004717
4317,117,1,2313_03,5,0.003156978798545054,52.2222651,21.0899485
4317,117,1,2252_01,10,0.0032943604402260085,52.2228682,21.0868941
4317,117,1,2152_01,2324,0.007623437838093386,52.2287226,21.0578497
4317,117,1,7033_02,31,0.002805534400813537,52.2313142,21.0180975
4317,117,1,7002_14,5,0.0015628595977967299,52.2295859,21.0051434
4317,117,1,7002_11,0,0.00229864852544749,52.2299944,21.0044357
4317,117,1,2148_01,1123,0.005564041271829167,52.2221766,21.1023157
4319,168,09,3256_01,4,0.0011897310196673876,52.191395,20.9954242
4319,168,09,3240_02,7,0.004888222558111074,52.1895787,21.0022502
4319,168,09,3239_02,49,0.0018590312289902032,52.1963034,21.0021897
4319,168,09,3238_02,44,0.004342455998977069,52.1996064,21.0012444
4319,168,09,3237_05,25,0.0026207777597688103,52.2019674,21.0025286
4319,168,09,3125_01,52,0.004205428824629001,52.2025361,21.0057444
4319,168,09,3229_02,24,0.007858665864055146,52.2037216,21.0100897
4319,168,09,3228_02,29,0.0025814922423700016,52.208428,21.0081301
4319,168,09,3234_54,22,0.007507929871659099,52.2109412,21.0091527
4320,146,08,2209_02,3,0.009525830575584093,52.1998661,21.1180052
4320,146,08,2207_02,35,0.004674710233046164,52.2082249,21.109437
4320,146,08,2206_02,6,0.005700168952369905,52.2124231,21.1044712
4320,146,08,2249_02,22,0.004154676637201181,52.215131,21.1012386
4320,146,08,2205_02,15,0.0067940100176848706,52.2175329,21.097461
4320,146,08,2202_02,13,0.0008958158951241584,52.2223222,21.0638499
4320,146,08,2120_01,9,0.009995068437790236,52.2502767,21.0522936
4320,146,08,2001_09,7,0.009514524069595024,52.2477239,21.0484077
4321,117,2,2148_01,368,0.008492003504201713,52.2221662,21.1023771
4321,117,2,2144_01,2882,0.006893526499289345,52.2261369,21.0787496
4321,117,2,2152_01,2236,0.006399619843804576,52.2286689,21.0578699
4321,117,2,7002_14,13,0.0012708196832643117,52.2295807,21.0051279
4322,702,1,2358_02,10,0.001931963019109139,52.1080482,21.262915
4322,702,1,2247_01,2939,0.006964375429433848,52.2100437,21.1334232
4322,702,1,2010_01,14,0.008847624346869884,52.2441335,21.0941249
4323,173,011,2286_01,2885,0.00620950112072425,52.2490983,21.2545098
4323,173,011,2440_03,2,0.008568403019421602,52.2144903,21.2174983
4323,173,011,2348_02,39,0.0010399403052702115,52.21608,21.2383421
4323,173,011,2349_02,11,0.003114584669774532,52.2177518,21.2430038
4323,173,011,2275_02,12,0.005975452458086265,52.2213936,21.2432955
4323,173,011,2465_01,32,0.0029781645386296775,52.2248718,21.243428
4323,173,011,2852_01,55,0.0032307065167342737,52.2380101,21.2571588
4324,319,09,3207_02,2,0.007319496017757524,52.1532524,21.0555069
4324,319,09,3122_01,6,0.005675490296452876,52.1543129,21.0491921
4324,319,09,3333_03,10,0.0061328548742930035,52.1416987,21.0388575
4324,319,09,3299_03,34,0.0013565952662611225,52.1461302,21.0382249
4324,319,09,3139_03,33,0.0018056936880254935,52.1482007,21.0431277
4324,319,09,3280_01,5,0.00881390618856747,52.1502496,21.0464995
4324,319,09,3122_03,40,0.004821053122321421,52.1547072,21.050908
4324,319,09,3207_01,34,0.002771998033001429,52.1522894,21.0565546
4324,319,09,3208_03,65,0.0022917904364598493,52.1496515,21.0607444
4324,319,09,3468_01,61,0.0007325517013471207,52.1549454,21.072045
4324,319,09,3385_03,55,0.0016798141210498197,52.1570709,21.0782927
4324,319,09,3391_01,37,0.005188031962338411,52.1581459,21.0821654
4324,319,09,2031_02,0,0.006688355420928734,52.2074042,21.193149
4327,702,03,2199_01,47,0.009137966870942467,52.1645456,21.1602741
4327,702,03,2055_01,38,0.0021276044171725816,52.1551233,21.1830581
4327,702,03,2057_01,86,0.009040599660528977,52.1496756,21.1887044
4327,702,03,2223_01,80,0.0046544822176971725,52.1446694,21.1898341
4327,702,03,2224_01,113,0.0032217930406352527,52.1364679,21.191771
4327,702,03,2225_01,94,0.005309549414152345,52.1314494,21.1950244
4327,702,03,2226_01,86,0.008089934088002836,52.1277327,21.1975712
4327,702,03,2227_01,74,0.008995659029282396,52.1231072,21.2012075
4327,702,03,2229_01,108,0.0067661734497529765,52.113569,21.214723
4327,702,03,2231_02,59,0.005241895652875797,52.1059595,21.2349655
4327,702,03,2232_04,54,0.005272566362298825,52.1057181,21.2462647
4327,702,03,2239_02,14,0.0006810520836067508,52.1038049,21.2650776
